iter	Logloss
123	0.001322177598
124	0.00131309773
125	0.001311108497
126	0.00130746095
127	0.001305974729
128	0.001301582696
129	0.001292125643
130	0.001288226316
131	0.001276884821
132	0.001275654941
133	0.001272455826
134	0.00127078586
135	0.001265518512
136	0.001261807449
137	0.001255330947
138	0.001252578041
139	0.001250178927
140	0.001245816061
141	0.001242388607
142	0.001233788488
143	0.001225712758
144	0.0012229734
145	0.001215600114
146	0.00121416224
147	0.001211822587
148	0.001208997802
149	0.001206550184
150	0.001203192258
151	0.001197228231
152	0.001195172024
153	0.001192431527
154	0.001187790431
155	0.001178787344
156	0.001175127704
157	0.001167747393
158	0.001164248872
159	0.001159762716
160	0.001158115798
161	0.001151848686
162	0.001150136619
163	0.001147786746
164	0.001145669662
165	0.001138640398
166	0.00113480968
167	0.001131904447
168	0.001126055447
169	0.001123762826
170	0.001122250888
171	0.001117131627
172	0.00111352367
173	0.001112555162
174	0.001109700211
175	0.001103821026
176	0.001102201066
177	0.001099379213
178	0.001098091758
179	0.001095818165
180	0.001093221983
181	0.001087065187
182	0.001084387086
183	0.001081995847
184	0.001079719059
185	0.001076887969
186	0.00107327148
187	0.001072097134
188	0.001063648251
189	0.001058970673
190	0.001056972847
191	0.001053866588
192	0.001050805271
193	0.001046485285
194	0.001039096395
195	0.001032087206
196	0.001029412819
197	0.001028416604
198	0.001027359787
199	0.00102497943
200	0.001024134174
201	0.001023291002
202	0.001020816649
203	0.001018187518
204	0.001016860637
205	0.001015219422
206	0.001013938427
207	0.001011660344
208	0.001006526045
209	0.001003334483
210	0.001001717752
211	0.001000027115
212	0.0009975186233
213	0.0009938889415
214	0.0009922104986
215	0.0009910519153
216	0.0009847402654
217	0.0009823806632
218	0.0009818048363
219	0.000980068839
220	0.0009785701884
221	0.0009747954071
222	0.0009729660023
223	0.0009707351644
224	0.0009686242334
225	0.0009640078585
226	0.0009622530532
227	0.0009603522436
228	0.0009556302957
229	0.0009540086888
230	0.0009498148312
231	0.0009465977653
232	0.0009425340817
233	0.0009403528
234	0.0009384815261
235	0.0009348565652
236	0.0009320370628
237	0.0009255291419
238	0.0009195223291
239	0.0009183599477
240	0.0009155440784
241	0.0009149435782
242	0.0009097452676
243	0.0009081565838
244	0.0009066282943
245	0.0009057396034
246	0.0009040533403
247	0.0009016247207
248	0.0008971878421
249	0.0008964751954
250	0.0008938348236
251	0.0008924346258
252	0.0008879573147
253	0.0008865959109
254	0.0008853201106
255	0.0008838267625
256	0.0008824884106
257	0.0008802966455
258	0.0008786536577
259	0.0008771576589
260	0.0008759302196
261	0.0008752678115
262	0.0008738880435
263	0.0008668387171
264	0.0008656770547
265	0.0008645350208
266	0.0008631548676
267	0.000860891074
268	0.000855263666
269	0.0008522700196
270	0.0008500930353
271	0.0008494730889
272	0.0008479427239
273	0.0008467340621
274	0.0008443688228
275	0.0008414606309
276	0.0008389110676
277	0.000837806816
278	0.0008351484333
279	0.0008312091058
280	0.0008290686432
281	0.0008277876062
282	0.0008259396204
283	0.0008236812993
284	0.0008226132803
285	0.0008214587329
286	0.0008211604018
287	0.0008193510927
288	0.0008156467065
289	0.0008130101267
290	0.0008117077207
291	0.0008105929564
292	0.0008095969086
293	0.0008051937743
294	0.000800340635
295	0.0007990977198
296	0.0007988796173
297	0.0007975085102
298	0.0007942744946
299	0.0007924786823
300	0.0007905265126
301	0.0007875365782
302	0.0007857541961
303	0.0007823400442
304	0.0007801335591
305	0.0007761369137
306	0.0007744626367
307	0.0007676967131
308	0.0007637805747
309	0.000763473641
310	0.0007569298561
311	0.0007509950147
312	0.0007493637175
313	0.0007448601577
314	0.0007403617574
315	0.000735382784
316	0.0007326415207
317	0.0007279101837
318	0.0007266826754
319	0.0007255108923
320	0.0007219753995
321	0.0007193975838
322	0.0007151475296
323	0.0007112783692
324	0.0007100683321
325	0.0007086765562
326	0.0007063845431
327	0.0007053768794
328	0.0007019934799
329	0.0006988231537
330	0.0006950885904
331	0.0006920933498
332	0.0006883707187
333	0.0006861711027
334	0.0006857954579
335	0.0006855163941
336	0.0006777576818
337	0.0006767404613
338	0.0006756962099
339	0.0006713118186
340	0.0006704621052
341	0.0006693215737
342	0.000668203221
343	0.0006668555554
344	0.0006665485778
345	0.0006648926371
346	0.000662303022
347	0.0006578246225
348	0.0006575809366
349	0.0006563088294
350	0.0006554862108
351	0.0006539435348
352	0.0006530118744
353	0.0006512204385
354	0.0006484459295
355	0.0006470392882
356	0.0006441474616
357	0.000643660709
358	0.0006420008549
359	0.0006408820564
360	0.0006382087773
361	0.0006338454667
362	0.0006325627297
363	0.0006308933257
364	0.0006298087564
365	0.0006283389658
366	0.0006269644396
367	0.0006257070029
368	0.0006254726726
369	0.0006248170824
370	0.0006208753533
371	0.0006145723435
372	0.0006115817147
373	0.0006085730953
374	0.0006055732104
375	0.0006041802367
376	0.0006014678928
377	0.0005953812188
378	0.000592147176
379	0.0005903182422
380	0.0005891500371
381	0.0005876055097
382	0.0005849718748
383	0.0005840679294
384	0.0005787190691
385	0.0005749109183
386	0.0005722874108
387	0.0005713666706
388	0.000565609223
389	0.0005638839849
390	0.0005594485555
391	0.0005579473702
392	0.000555883284
393	0.000552520422
394	0.0005502353991
395	0.0005483858507
396	0.0005453244676
397	0.0005433099548
398	0.0005410856136
399	0.000537644574
400	0.000537455664
401	0.0005358113134
402	0.0005345151627
403	0.0005339301865
404	0.0005320318285
405	0.0005287060825
406	0.0005272276082
407	0.0005253106147
408	0.0005231150524
409	0.0005214510003
410	0.0005197541803
411	0.0005194953135
412	0.0005192765635
413	0.0005178025119
414	0.0005175597025
415	0.0005174945514
416	0.0005172738411
417	0.000514670997
418	0.0005137993774
419	0.0005110617253
420	0.0005086529087
421	0.0005071001434
422	0.0005068984893
423	0.0005045845349
424	0.0005037234429
425	0.0005015690241
426	0.0004982694424
427	0.0004982153716
428	0.0004963983814
429	0.000495741566
430	0.0004940364903
431	0.000490235903
432	0.0004897394914
433	0.00048752647
434	0.0004862746328
435	0.0004830987258
436	0.0004814342831
437	0.0004794323248
438	0.0004775762194
439	0.0004753009943
440	0.00047372117
441	0.0004712116131
442	0.0004700706156
443	0.0004697848676
444	0.0004660039842
445	0.0004655688414
446	0.0004638941815
447	0.0004624872599
448	0.0004609497167
449	0.0004582877307
450	0.0004550696745
451	0.0004535349941
452	0.0004474823537
453	0.0004464677592
454	0.0004441141301
455	0.0004421900569
456	0.0004399159948
457	0.0004389857663
458	0.0004387773288
459	0.0004376862211
460	0.0004366964652
461	0.0004365740697
462	0.0004341399128
463	0.0004337413619
464	0.0004309459552
465	0.0004274444557
466	0.0004263748864
467	0.0004250192029
468	0.0004248153325
469	0.000422792322
470	0.0004208762367
471	0.0004192626421
472	0.0004178013176
473	0.0004176101346
474	0.0004157688887
475	0.0004142791415
476	0.0004129117109
477	0.0004109777038
478	0.0004079327816
479	0.0004070443654
480	0.0004056946713
481	0.0004048439637
482	0.0004031466835
483	0.0004023031333
484	0.0004009080874
485	0.0004008558512
486	0.0004008044673
487	0.0003979322915
488	0.0003967315727
489	0.0003940597382
490	0.0003938905275
491	0.0003934243305
492	0.000392657008
493	0.0003887663079
494	0.0003875994637
495	0.0003873408678
496	0.0003866001581
497	0.0003845450107
498	0.0003844690489
499	0.0003843797254
500	0.000382455814
501	0.0003821131003
502	0.0003797596554
503	0.0003780508949
504	0.0003780154041
505	0.0003779706337
506	0.0003743046676
507	0.0003742820988
508	0.0003715424683
509	0.0003707832439
510	0.0003707171125
511	0.0003693807178
512	0.0003683659274
513	0.0003665490426
514	0.0003657398689
515	0.0003618884531
516	0.0003601132525
517	0.000358596374
518	0.0003580330418
519	0.0003563439214
520	0.0003558657265
521	0.0003557454913
522	0.0003553204136
523	0.0003542502323
524	0.0003540690434
525	0.0003539386574
526	0.0003506826224
527	0.0003498756443
528	0.0003489823405
529	0.0003486194865
530	0.0003486194067
531	0.0003485858004
532	0.000347889306
533	0.0003470717936
534	0.0003461764332
535	0.0003442929592
536	0.0003431529953
537	0.0003431528147
538	0.0003431306338
539	0.0003415463432
540	0.0003409007536
541	0.0003402261168
542	0.0003395512101
543	0.0003385822863
544	0.0003366204136
545	0.0003344882438
546	0.0003336817302
547	0.0003329174656
548	0.0003309138845
549	0.000329984823
550	0.0003292189382
551	0.0003275088529
552	0.0003262854626
553	0.0003262150945
554	0.0003240211953
555	0.0003239102205
556	0.0003231845814
557	0.0003229377667
558	0.0003213951591
559	0.0003207646891
560	0.000319890326
561	0.000318510473
562	0.0003168227716
563	0.0003163016672
564	0.0003146439651
565	0.0003139664039
566	0.0003131548823
567	0.0003108852037
568	0.0003100962039
569	0.0003076126035
570	0.0003069699146
571	0.000306849014
572	0.0003051761773
573	0.0003040281454
574	0.000304028095
575	0.000304027366
576	0.0003033537981
577	0.0003026840644
578	0.0003014726596
579	0.0003013835231
580	0.0003011828221
581	0.0003006095902
582	0.0002996448543
583	0.0002982966027
584	0.0002968814792
585	0.0002968814792
586	0.0002960217193
587	0.0002959516832
588	0.0002955456363
589	0.0002942727174
590	0.0002942727111
591	0.0002923482738
592	0.0002915724845
593	0.0002907154303
594	0.0002906424489
595	0.0002898041009
596	0.0002883167324
597	0.0002877803286
598	0.0002851810996
599	0.0002842836325
600	0.0002842833069
601	0.0002841575235
602	0.0002823375548
603	0.0002809743297
604	0.0002786877679
605	0.000277763201
606	0.0002765521493
607	0.0002753825474
608	0.000273732689
609	0.0002735741143
610	0.0002727710966
611	0.0002720126822
612	0.0002711630944
613	0.0002706006877
614	0.0002700784
615	0.0002687378526
616	0.0002666990284
617	0.000265734201
618	0.0002654085772
619	0.0002648855591
620	0.0002647613969
621	0.0002636903506
622	0.0002628293171
623	0.000262428934
624	0.0002619019035
625	0.0002598881624
626	0.0002594501996
627	0.000259117167
628	0.0002584280877
629	0.0002572935836
630	0.0002567210818
631	0.0002555560275
632	0.000254862522
633	0.0002545396991
634	0.0002529864224
635	0.0002522500647
636	0.0002508494135
637	0.0002504223258
638	0.0002500753937
639	0.0002491355653
640	0.0002483397914
641	0.0002467087327
642	0.0002459038558
643	0.000245373653
644	0.0002435890031
645	0.0002431798946
646	0.0002422766553
647	0.0002414658992
648	0.0002406210114
649	0.0002393472055
650	0.0002383187879
651	0.0002377177024
652	0.0002360893949
653	0.0002354134471
654	0.0002344251954
655	0.0002335241447
656	0.0002334820904
657	0.0002327177859
658	0.0002312074017
659	0.0002303586051
660	0.0002286795003
661	0.0002281890864
662	0.000227789655
663	0.0002259179237
664	0.0002258655566
665	0.0002254262025
666	0.0002240914928
667	0.0002226631614
668	0.0002220091949
669	0.0002218598016
670	0.0002217880667
671	0.0002213040042
672	0.0002203632312
673	0.0002200192367
674	0.0002193242423
675	0.0002188821307
676	0.0002180906975
677	0.0002180437175
678	0.0002172181106
679	0.0002169054054
680	0.0002159868867
681	0.0002155124871
682	0.0002148392126
683	0.0002144659652
684	0.0002143662575
685	0.0002133820845
686	0.0002129791468
687	0.0002129225257
688	0.0002124464638
689	0.0002112074617
690	0.0002103553649
691	0.0002091209311
692	0.000208161883
693	0.0002072529947
694	0.0002057286464
695	0.0002051948463
696	0.0002046876996
697	0.0002046322059
698	0.0002036021442
699	0.0002032952651
700	0.0002032489897
701	0.0002026641669
702	0.0002020088775
703	0.0002014936377
704	0.0002002082365
705	0.0001994991334
706	0.000198830302
707	0.0001980789555
708	0.0001977748237
709	0.0001976868994
710	0.0001974322025
711	0.000197366981
712	0.000196655822
713	0.0001953281758
714	0.0001947723551
715	0.0001921017624
716	0.0001908987783
717	0.0001897274672
718	0.0001887572696
719	0.0001882355204
720	0.000187258154
721	0.000186974095
722	0.0001864439976
723	0.000186209817
724	0.0001856144418
725	0.0001844441042
726	0.0001844439834
727	0.0001843876214
728	0.0001841703661
729	0.0001835120218
730	0.0001828757075
731	0.0001821322797
732	0.0001815257503
733	0.0001811946845
734	0.0001806322748
735	0.0001800050513
736	0.0001797931597
737	0.0001796089436
738	0.0001795518599
739	0.0001790737164
740	0.0001788243219
741	0.0001787871666
742	0.0001784894973
743	0.0001781962463
744	0.0001770732436
745	0.0001760555721
746	0.0001755933277
747	0.0001755462511
748	0.0001755001199
749	0.0001752564352
750	0.0001751107812
751	0.0001743816448
752	0.0001742998548
753	0.0001740506049
754	0.00017352487
755	0.0001733080308
756	0.0001726379739
757	0.0001725215492
758	0.0001722677479
759	0.0001718528382
760	0.0001709445773
761	0.0001708341378
762	0.0001704460485
763	0.0001699372446
764	0.0001698307266
765	0.0001698294125
766	0.0001698004962
767	0.0001692615783
768	0.0001691096128
769	0.0001688626327
770	0.0001672783396
771	0.0001669121129
772	0.0001657513762
773	0.0001656145949
774	0.0001651404541
775	0.000165003253
776	0.0001647146808
777	0.0001643509099
778	0.0001641478155
779	0.000163672082
780	0.0001632769846
781	0.0001630025665
782	0.0001627556541
783	0.0001622542235
784	0.0001621073277
785	0.0001618588351
786	0.0001614512456
787	0.0001607161306
788	0.0001604650316
789	0.0001602330763
790	0.0001601864712
791	0.0001598383888
792	0.0001593569911
793	0.0001593274075
794	0.0001581569119
795	0.00015705617
796	0.0001561905889
797	0.000155651913
798	0.000155475614
799	0.0001554397196
800	0.000155386551
801	0.0001547123139
802	0.0001541733029
803	0.0001536987937
804	0.0001524033833
805	0.0001517579598
806	0.0001511836264
807	0.0001510752355
808	0.000150879034
809	0.0001506681186
810	0.0001506226712
811	0.0001505823976
812	0.0001504898974
813	0.0001502511032
814	0.0001496437777
815	0.000149598499
816	0.000149402086
817	0.0001483935938
818	0.000147692102
819	0.0001471697743
820	0.0001470782404
821	0.0001465820782
822	0.0001462885567
823	0.0001458444761
824	0.0001450754698
825	0.0001445545416
826	0.0001438872264
827	0.0001433512891
828	0.0001426599041
829	0.0001423815638
830	0.0001423088024
831	0.0001422239536
832	0.0001419964109
833	0.0001414558235
834	0.0001412541756
835	0.0001411496786
836	0.0001409416752
837	0.0001406737888
838	0.0001399976645
839	0.0001399610425
840	0.0001389210495
841	0.000138724099
842	0.000138582385
843	0.0001379246037
844	0.0001368791417
845	0.0001365730956
846	0.0001365225898
847	0.0001364859909
848	0.0001364636844
849	0.0001363051904
850	0.0001359332847
851	0.000135618083
852	0.0001349249632
853	0.0001346066738
854	0.0001344045615
855	0.000134363817
856	0.000134152084
857	0.0001338788039
858	0.0001337423114
859	0.0001329710053
860	0.0001325448357
861	0.0001322379454
862	0.000132106173
863	0.000131630495
864	0.0001314465115
865	0.0001313120407
866	0.0001311461298
867	0.0001306294592
868	0.0001303534866
869	0.0001301367474
870	0.0001300122074
871	0.0001297714603
872	0.0001294672555
873	0.0001292324307
874	0.0001289254112
875	0.0001284253641
876	0.0001280934657
877	0.0001278671609
878	0.0001276062688
879	0.0001272944357
880	0.0001272036133
881	0.0001268360916
882	0.0001262752703
883	0.0001261023922
884	0.0001260692382
885	0.0001259807218
886	0.0001259534708
887	0.0001256768993
888	0.0001254879232
889	0.0001252682359
890	0.0001251730183
891	0.0001251110049
892	0.0001248921197
893	0.0001248425604
894	0.0001247331571
895	0.0001245984822
896	0.0001242472672
897	0.0001237320375
898	0.0001235428746
899	0.0001232728469
900	0.0001231322611
901	0.000123001247
902	0.0001225037416
903	0.0001224013239
904	0.0001220231829
905	0.0001215581739
906	0.0001214403102
907	0.000121248943
908	0.0001212069054
909	0.0001211429298
910	0.0001206641241
911	0.0001204391321
912	0.0001201934175
913	0.0001200656737
914	0.0001200393393
915	0.0001196792576
916	0.000119164141
917	0.0001191382403
918	0.000119002336
919	0.0001186939194
920	0.0001186684376
921	0.0001182690131
922	0.0001178708761
923	0.00011783781
924	0.0001175961109
925	0.0001175050515
926	0.0001170748997
927	0.000116972545
928	0.0001164320077
929	0.0001163936862
930	0.0001161133855
931	0.0001160671976
932	0.0001159744872
933	0.0001156463971
934	0.0001151731838
935	0.0001149762716
936	0.0001146427408
937	0.0001143459603
938	0.0001135445081
939	0.0001134919306
940	0.000113283625
941	0.0001128878447
942	0.0001128876998
943	0.0001126901282
944	0.0001125747522
945	0.0001123685671
946	0.0001122860428
947	0.0001121365153
948	0.0001119037317
949	0.0001119035679
950	0.0001117969647
951	0.0001117125668
952	0.0001110809472
953	0.0001109245732
954	0.0001106433328
955	0.000110558162
956	0.0001104710502
957	0.0001095249978
958	0.0001094815892
959	0.000109249215
960	0.0001090111805
961	0.0001080649812
962	0.0001079820262
963	0.0001078896629
964	0.000107819881
965	0.0001077347511
966	0.0001073803885
967	0.0001071495254
968	0.0001069792312
969	0.000106800495
970	0.0001065700184
971	0.0001065062472
972	0.0001064507619
973	0.0001062556059
974	0.0001061520751
975	0.0001057854233
976	0.0001057334351
977	0.0001057336294
978	0.0001057335716
979	0.000105733558
980	0.0001057333878
981	0.0001057329656
982	0.0001057004184
983	0.0001055484875
984	0.0001052002239
985	0.0001050827145
986	0.0001050817608
987	0.000104956135
988	0.0001048156986
989	0.000104815956
990	0.0001046757559
991	0.0001045435752
992	0.0001045243579
993	0.0001043348976
994	0.0001039260572
995	0.0001039082866
996	0.0001038187933
997	0.0001038018935
998	0.0001037461459
999	0.0001036231163
